meal_code,title,meal_kind,country,cuisine_family,cultural_specific,discovery_level,meal_contexts,diet_tags,components_json,seasoning_note,source_keys,evidence_level,auto_publish_policy,editorial_confidence,editorial_note,enabled,semantic_signature
TEE-MEAL-035,"Tofu ferme, riz et épinards · inspiration italienne",composed_plate,,italian_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Tofu ferme"",""role"":""protein_plant"",""grams"":150,""lookup_terms"":[""tofu nature""]},{""name"":""Riz"",""role"":""starch"",""grams"":170,""lookup_terms"":[""riz blanc cuit""]},{""name"":""Épinards"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""épinard cuit""]}]",sauge et ail,"[""PNNS_RECIPES"",""OLDWAYS_WORLD"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,italian_inspired|protein_plant:tofu_ferme|starch:riz|vegetable:epinards
TEE-MEAL-036,"Poulet grillé, pommes de terre et tomates · inspiration italienne",composed_plate,,italian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet grillé"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Tomates"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""tomate cuite""]}]",origan et tomate,"[""PNNS_RECIPES"",""OLDWAYS_WORLD"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,italian_inspired|protein:poulet_grille|starch:pommes_de_terre|vegetable:tomates
TEE-MEAL-037,"Thon au naturel, pommes de terre et courgettes · inspiration italienne",composed_plate,,italian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Thon au naturel"",""role"":""protein"",""grams"":130,""lookup_terms"":[""thon au naturel égoutté""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Courgettes"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""courgette cuite""]}]",tomate et basilic,"[""PNNS_RECIPES"",""OLDWAYS_WORLD"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,italian_inspired|protein:thon_au_naturel|starch:pommes_de_terre|vegetable:courgettes
TEE-MEAL-038,"Œufs, pommes de terre et épinards · inspiration italienne",composed_plate,,italian_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf dur"",""oeuf cuit""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Épinards"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""épinard cuit""]}]",citron et persil,"[""PNNS_RECIPES"",""OLDWAYS_WORLD"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,italian_inspired|protein:ufs|starch:pommes_de_terre|vegetable:epinards
TEE-MEAL-039,"Haricots blancs, pommes de terre et champignons · inspiration italienne",composed_plate,,italian_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Haricots blancs"",""role"":""protein_plant"",""grams"":160,""lookup_terms"":[""haricot blanc cuit""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Champignons"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""champignon cuit""]}]",sauge et ail,"[""PNNS_RECIPES"",""OLDWAYS_WORLD"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,italian_inspired|protein_plant:haricots_blancs|starch:pommes_de_terre|vegetable:champignons
TEE-MEAL-040,"Tofu ferme, pommes de terre et tomates · inspiration italienne",composed_plate,,italian_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Tofu ferme"",""role"":""protein_plant"",""grams"":150,""lookup_terms"":[""tofu nature""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Tomates"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""tomate cuite""]}]",origan et tomate,"[""PNNS_RECIPES"",""OLDWAYS_WORLD"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,italian_inspired|protein_plant:tofu_ferme|starch:pommes_de_terre|vegetable:tomates
TEE-MEAL-041,"Poulet citronné, pommes de terre et aubergines · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet citronné"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Aubergines"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""aubergine cuite""]}]",citron et origan,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein:poulet_citronne|starch:pommes_de_terre|vegetable:aubergines
TEE-MEAL-042,"Poisson blanc, pommes de terre et poivrons · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson blanc"",""role"":""protein"",""grams"":150,""lookup_terms"":[""cabillaud cuit"",""colin cuit""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Poivrons"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""poivron cuit""]}]","tomate, citron et persil","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein:poisson_blanc|starch:pommes_de_terre|vegetable:poivrons
TEE-MEAL-043,"Œufs, pommes de terre et concombre et tomate · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf dur""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Concombre"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""concombre pulpe cru""]},{""name"":""tomate"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""tomate crue""]}]","ail, aneth et citron","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein:ufs|starch:pommes_de_terre|vegetable:concombre|vegetable:tomate
TEE-MEAL-044,"Pois chiches, pommes de terre et courgettes · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Pois chiches"",""role"":""protein_plant"",""grams"":150,""lookup_terms"":[""pois chiche cuit""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Courgettes"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""courgette cuite""]}]",origan et huile d’olive,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein_plant:pois_chiches|starch:pommes_de_terre|vegetable:courgettes
TEE-MEAL-045,"Lentilles, pommes de terre et aubergines · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Lentilles"",""role"":""protein_plant"",""grams"":160,""lookup_terms"":[""lentille cuite""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Aubergines"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""aubergine cuite""]}]",citron et origan,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein_plant:lentilles|starch:pommes_de_terre|vegetable:aubergines
TEE-MEAL-046,"Poulet citronné, boulgour et concombre et tomate · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet citronné"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Boulgour"",""role"":""starch"",""grams"":170,""lookup_terms"":[""boulgour cuit""]},{""name"":""Concombre"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""concombre pulpe cru""]},{""name"":""tomate"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""tomate crue""]}]","tomate, citron et persil","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein:poulet_citronne|starch:boulgour|vegetable:concombre|vegetable:tomate
TEE-MEAL-047,"Poisson blanc, boulgour et courgettes · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson blanc"",""role"":""protein"",""grams"":150,""lookup_terms"":[""cabillaud cuit"",""colin cuit""]},{""name"":""Boulgour"",""role"":""starch"",""grams"":170,""lookup_terms"":[""boulgour cuit""]},{""name"":""Courgettes"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""courgette cuite""]}]","ail, aneth et citron","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein:poisson_blanc|starch:boulgour|vegetable:courgettes
TEE-MEAL-048,"Œufs, boulgour et aubergines · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf dur""]},{""name"":""Boulgour"",""role"":""starch"",""grams"":170,""lookup_terms"":[""boulgour cuit""]},{""name"":""Aubergines"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""aubergine cuite""]}]",origan et huile d’olive,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein:ufs|starch:boulgour|vegetable:aubergines
TEE-MEAL-049,"Pois chiches, boulgour et poivrons · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Pois chiches"",""role"":""protein_plant"",""grams"":150,""lookup_terms"":[""pois chiche cuit""]},{""name"":""Boulgour"",""role"":""starch"",""grams"":170,""lookup_terms"":[""boulgour cuit""]},{""name"":""Poivrons"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""poivron cuit""]}]",citron et origan,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein_plant:pois_chiches|starch:boulgour|vegetable:poivrons
TEE-MEAL-050,"Lentilles, boulgour et concombre et tomate · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Lentilles"",""role"":""protein_plant"",""grams"":160,""lookup_terms"":[""lentille cuite""]},{""name"":""Boulgour"",""role"":""starch"",""grams"":170,""lookup_terms"":[""boulgour cuit""]},{""name"":""Concombre"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""concombre pulpe cru""]},{""name"":""tomate"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""tomate crue""]}]","tomate, citron et persil","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein_plant:lentilles|starch:boulgour|vegetable:concombre|vegetable:tomate
TEE-MEAL-051,"Poulet citronné, riz et aubergines · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet citronné"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Riz"",""role"":""starch"",""grams"":170,""lookup_terms"":[""riz cuit""]},{""name"":""Aubergines"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""aubergine cuite""]}]","ail, aneth et citron","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein:poulet_citronne|starch:riz|vegetable:aubergines
TEE-MEAL-052,"Poisson blanc, riz et poivrons · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson blanc"",""role"":""protein"",""grams"":150,""lookup_terms"":[""cabillaud cuit"",""colin cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":170,""lookup_terms"":[""riz cuit""]},{""name"":""Poivrons"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""poivron cuit""]}]",origan et huile d’olive,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein:poisson_blanc|starch:riz|vegetable:poivrons
TEE-MEAL-053,"Œufs, riz et concombre et tomate · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":120,""lookup_terms"":[""oeuf dur""]},{""name"":""Riz"",""role"":""starch"",""grams"":170,""lookup_terms"":[""riz cuit""]},{""name"":""Concombre"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""concombre pulpe cru""]},{""name"":""tomate"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""tomate crue""]}]",citron et origan,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein:ufs|starch:riz|vegetable:concombre|vegetable:tomate
TEE-MEAL-054,"Pois chiches, riz et courgettes · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Pois chiches"",""role"":""protein_plant"",""grams"":150,""lookup_terms"":[""pois chiche cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":170,""lookup_terms"":[""riz cuit""]},{""name"":""Courgettes"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""courgette cuite""]}]","tomate, citron et persil","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein_plant:pois_chiches|starch:riz|vegetable:courgettes
TEE-MEAL-055,"Lentilles, riz et aubergines · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Lentilles"",""role"":""protein_plant"",""grams"":160,""lookup_terms"":[""lentille cuite""]},{""name"":""Riz"",""role"":""starch"",""grams"":170,""lookup_terms"":[""riz cuit""]},{""name"":""Aubergines"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""aubergine cuite""]}]","ail, aneth et citron","[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein_plant:lentilles|starch:riz|vegetable:aubergines
TEE-MEAL-056,"Poulet citronné, quinoa et concombre et tomate · inspiration grecque",composed_plate,,greek_inspired,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet citronné"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Quinoa"",""role"":""starch"",""grams"":170,""lookup_terms"":[""quinoa cuit""]},{""name"":""Concombre"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""concombre pulpe cru""]},{""name"":""tomate"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""tomate crue""]}]",origan et huile d’olive,"[""OLDWAYS_WORLD"",""PNNS_PLATE"",""CIQUAL""]",tee_curated_whitelist,safe_plate,0.92,Assiette TEE construite sur une matrice culinaire validée; publication seulement après résolution CIQUAL forte de chaque composant.,True,greek_inspired|protein:poulet_citronne|starch:quinoa|vegetable:concombre|vegetable:tomate
